Customer_ID,Age,Gender,Tenure,Contract_Type,Payment_Method,Internet_Service,Tech_Support,Streaming_Service,Online_Security,Customer_Support_Calls,Satisfaction_Score,Monthly_Charges,Total_Charges,Churn_Probability,Risk_Score,Risk_Category,Churn
CUST-03120,65,Male,8,Month-to-Month,Electronic Check,DSL,No,Yes,No,3,3.2,57.35,527.57,0.7439,74.4,High,Yes
CUST-03121,35,Female,3,One Year,Mailed Check,Fiber Optic,No,Yes,Yes,2,3.0,100.79,411.11,0.4253,42.5,Medium,No
CUST-03122,33,Female,44,Month-to-Month,Mailed Check,Fiber Optic,Yes,No,Yes,4,5.0,99.38,4582.19,0.6299,63.0,Medium,Yes
CUST-03123,48,Male,32,Month-to-Month,Credit Card,DSL,No,No Internet,No Internet,2,1.0,67.1,2087.1,0.5108,51.1,Medium,No
CUST-03124,36,Male,5,One Year,Mailed Check,Fiber Optic,No,No Internet,No,2,3.9,80.96,473.0,0.4376,43.8,Medium,No
CUST-03125,40,Female,10,One Year,Credit Card,DSL,Yes,No,No,5,3.8,68.48,714.08,0.2881,28.8,Low,No
CUST-03126,52,Female,72,Month-to-Month,Mailed Check,DSL,No Internet,Yes,Yes,2,3.8,57.69,4161.26,0.3773,37.7,Low,No
CUST-03127,18,Female,21,Month-to-Month,Credit Card,DSL,No,Yes,No Internet,3,4.2,40.75,920.52,0.5402,54.0,Medium,No
CUST-03128,60,Male,38,One Year,Bank Transfer,Fiber Optic,No Internet,No Internet,Yes,3,1.9,88.01,3099.41,0.3587,35.9,Low,No
CUST-03129,43,Female,7,Month-to-Month,Credit Card,Fiber Optic,Yes,No,No,3,4.2,76.08,599.79,0.7265,72.6,High,Yes
CUST-03130,36,Male,5,Month-to-Month,Electronic Check,Fiber Optic,No Internet,No,No,2,3.6,74.7,416.9,0.8701,87.0,High,Yes
CUST-03131,40,Male,36,One Year,Bank Transfer,Fiber Optic,No Internet,Yes,No,3,2.8,82.56,3147.91,0.2709,27.1,Low,No
CUST-03132,41,Female,27,Month-to-Month,Electronic Check,No,Yes,Yes,No Internet,3,3.9,30.04,877.75,0.5664,56.6,Medium,No
CUST-03133,18,Male,27,Month-to-Month,Electronic Check,Fiber Optic,No,No,Yes,3,3.4,102.53,2940.35,0.8333,83.3,High,Yes
CUST-03134,62,Male,19,Month-to-Month,Bank Transfer,Fiber Optic,No Internet,No Internet,No Internet,4,2.2,71.01,1285.36,0.7413,74.1,High,Yes
CUST-03135,42,Male,19,Two Year,Bank Transfer,Fiber Optic,No,No Internet,No,0,1.0,114.45,2164.05,0.5071,50.7,Medium,No
CUST-03136,48,Male,31,Month-to-Month,Electronic Check,DSL,No,No Internet,No,5,1.8,51.57,1542.09,0.653,65.3,Medium,Yes
CUST-03137,55,Female,7,One Year,Mailed Check,DSL,No Internet,No,No Internet,3,2.4,52.55,430.46,0.2018,20.2,Low,No
CUST-03138,27,Male,10,Month-to-Month,Mailed Check,Fiber Optic,Yes,No,No,1,3.6,70.27,697.77,0.7459,74.6,High,Yes
CUST-03139,48,Male,49,Month-to-Month,Electronic Check,No,No,No Internet,No Internet,3,1.6,18.0,934.57,0.7302,73.0,High,Yes
CUST-03140,38,Male,8,Month-to-Month,Mailed Check,No,No,Yes,Yes,3,3.7,25.12,223.4,0.5495,54.9,Medium,No
CUST-03141,53,Male,18,Month-to-Month,Bank Transfer,Fiber Optic,No,No Internet,No Internet,2,3.5,58.66,1127.48,0.8077,80.8,High,Yes
CUST-03142,18,Female,29,Two Year,Electronic Check,DSL,Yes,No,No,3,5.0,46.76,1358.41,0.275,27.5,Low,No
CUST-03143,40,Male,72,Month-to-Month,Bank Transfer,DSL,No,No Internet,No Internet,0,3.6,65.22,4789.91,0.439,43.9,Medium,No
CUST-03144,33,Female,13,One Year,Bank Transfer,Fiber Optic,No,No,No Internet,1,1.0,77.07,1025.21,0.4991,49.9,Medium,No
CUST-03145,48,Male,13,Month-to-Month,Credit Card,No,No,Yes,Yes,2,4.5,34.49,482.39,0.3515,35.2,Low,No
CUST-03146,48,Male,44,Month-to-Month,Electronic Check,Fiber Optic,No,Yes,No,4,2.2,100.94,4381.57,0.909,90.9,High,Yes
CUST-03147,32,Female,39,Month-to-Month,Credit Card,Fiber Optic,Yes,Yes,No Internet,1,2.1,87.96,3658.39,0.6881,68.8,Medium,Yes
CUST-03148,32,Female,31,One Year,Electronic Check,Fiber Optic,No Internet,Yes,No,6,3.0,84.02,2795.04,0.6434,64.3,Medium,Yes
CUST-03149,40,Male,14,Two Year,Mailed Check,DSL,No,No,No,3,3.8,57.83,854.91,0.2933,29.3,Low,No
CUST-03150,29,Female,9,Two Year,Electronic Check,No,No Internet,No,Yes,3,2.9,18.0,182.88,0.2934,29.3,Low,No
CUST-03151,53,Male,22,Month-to-Month,Credit Card,Fiber Optic,Yes,No,No,2,3.2,98.07,2281.21,0.7505,75.1,High,Yes
CUST-03152,36,Female,50,One Year,Bank Transfer,Fiber Optic,No,Yes,No,0,2.2,100.02,5131.43,0.3581,35.8,Low,No
CUST-03153,18,Female,51,Month-to-Month,Electronic Check,DSL,Yes,No Internet,No,3,1.9,54.02,2938.57,0.6553,65.5,Medium,Yes
CUST-03154,36,Female,2,One Year,Electronic Check,Fiber Optic,No,No,No,3,3.4,104.46,323.3,0.692,69.2,Medium,Yes
CUST-03155,27,Female,13,Two Year,Electronic Check,Fiber Optic,Yes,No Internet,Yes,2,1.5,57.68,817.05,0.5762,57.6,Medium,No
CUST-03156,19,Male,14,Month-to-Month,Electronic Check,Fiber Optic,No,Yes,No,1,2.4,101.41,1387.07,0.9125,91.2,High,Yes
CUST-03157,24,Female,72,Month-to-Month,Bank Transfer,Fiber Optic,No Internet,No Internet,No Internet,6,2.8,81.95,5702.72,0.7085,70.9,High,Yes
CUST-03158,43,Male,27,One Year,Bank Transfer,Fiber Optic,Yes,Yes,No,2,3.5,67.68,1803.13,0.2809,28.1,Low,No
CUST-03159,60,Male,12,One Year,Credit Card,Fiber Optic,Yes,No,No Internet,0,2.9,100.83,1280.41,0.3043,30.4,Low,No
CUST-03160,46,Male,0,Month-to-Month,Credit Card,Fiber Optic,No Internet,No,No,1,2.9,85.73,88.18,0.6688,66.9,Medium,Yes
CUST-03161,33,Male,19,Two Year,Bank Transfer,DSL,No,No Internet,No Internet,5,1.8,53.26,1066.04,0.2511,25.1,Low,No
CUST-03162,48,Female,2,One Year,Electronic Check,Fiber Optic,No,Yes,No,3,2.7,81.38,247.98,0.7149,71.5,High,Yes
CUST-03163,35,Female,43,Month-to-Month,Mailed Check,No,Yes,Yes,No Internet,0,2.9,18.0,717.75,0.3633,36.3,Low,No
CUST-03164,32,Female,33,Month-to-Month,Mailed Check,Fiber Optic,No,No Internet,No Internet,2,3.7,82.74,2554.44,0.682,68.2,Medium,Yes
CUST-03165,25,Male,14,One Year,Mailed Check,DSL,Yes,Yes,No,1,2.3,60.77,947.35,0.257,25.7,Low,No
CUST-03166,18,Male,13,Month-to-Month,Bank Transfer,No,No,Yes,No Internet,5,2.2,31.72,413.63,0.6178,61.8,Medium,No
CUST-03167,36,Female,54,Month-to-Month,Credit Card,Fiber Optic,No,No,No,4,1.9,67.33,3774.21,0.853,85.3,High,Yes
CUST-03168,44,Male,8,One Year,Credit Card,DSL,No,Yes,Yes,1,3.4,36.77,325.05,0.2764,27.6,Low,No
CUST-03169,40,Female,6,One Year,Electronic Check,No,No,Yes,Yes,3,2.8,30.07,200.48,0.4073,40.7,Medium,No
CUST-03170,36,Female,67,One Year,Electronic Check,Fiber Optic,No,No,No,5,3.1,76.84,5301.05,0.659,65.9,Medium,Yes
CUST-03171,28,Female,39,Month-to-Month,Credit Card,No,Yes,Yes,No,2,2.7,32.35,1351.89,0.42,42.0,Medium,No
CUST-03172,50,Female,41,One Year,Credit Card,Fiber Optic,No Internet,No,No,1,2.7,83.03,3273.93,0.2568,25.7,Low,No
CUST-03173,23,Female,5,Two Year,Electronic Check,Fiber Optic,No,No,No,1,2.5,77.94,445.59,0.6385,63.9,Medium,Yes
CUST-03174,52,Male,3,Month-to-Month,Bank Transfer,DSL,Yes,No,Yes,0,3.8,50.77,191.71,0.5125,51.2,Medium,No
CUST-03175,27,Female,0,One Year,Bank Transfer,Fiber Optic,Yes,No Internet,No,3,3.2,75.88,75.63,0.2703,27.0,Low,No
CUST-03176,31,Male,6,Two Year,Mailed Check,DSL,Yes,Yes,Yes,2,4.8,44.13,311.58,0.1662,16.6,Low,No
CUST-03177,21,Male,35,One Year,Electronic Check,No,Yes,No Internet,No,1,2.9,18.0,629.7,0.2386,23.9,Low,No
CUST-03178,34,Male,6,One Year,Credit Card,No,No,No Internet,No Internet,0,4.9,18.0,117.46,0.078,7.8,Low,No
CUST-03179,55,Female,31,Month-to-Month,Bank Transfer,DSL,No,No,No Internet,3,2.9,42.61,1292.88,0.555,55.5,Medium,No
CUST-03180,49,Male,6,Month-to-Month,Electronic Check,No,No Internet,No Internet,No,2,3.8,22.49,159.34,0.598,59.8,Medium,No
CUST-03181,55,Male,12,One Year,Bank Transfer,Fiber Optic,Yes,Yes,No,3,2.5,54.48,731.29,0.3303,33.0,Low,No
CUST-03182,49,Male,72,One Year,Bank Transfer,Fiber Optic,No Internet,No Internet,No,2,3.7,46.09,3284.48,0.2746,27.5,Low,No
CUST-03183,26,Female,6,Two Year,Credit Card,DSL,No,No,Yes,2,1.0,47.81,313.69,0.2674,26.7,Low,No
CUST-03184,37,Female,11,Month-to-Month,Electronic Check,DSL,Yes,Yes,No Internet,3,1.8,48.24,578.79,0.5748,57.5,Medium,No
CUST-03185,31,Female,8,Month-to-Month,Credit Card,DSL,No Internet,No,No,0,2.1,48.01,430.32,0.5475,54.7,Medium,No
CUST-03186,60,Female,2,Month-to-Month,Electronic Check,DSL,No Internet,No,No,4,5.0,33.67,104.69,0.6942,69.4,Medium,Yes
CUST-03187,25,Male,16,One Year,Bank Transfer,Fiber Optic,No,Yes,No,3,4.4,81.42,1304.9,0.4814,48.1,Medium,No
CUST-03188,54,Male,11,Month-to-Month,Bank Transfer,DSL,No,Yes,Yes,3,3.5,67.79,831.87,0.5585,55.9,Medium,No
CUST-03189,54,Female,28,One Year,Mailed Check,No,No Internet,No,Yes,1,2.7,24.56,712.67,0.1555,15.6,Low,No
CUST-03190,67,Male,40,Month-to-Month,Mailed Check,DSL,No,No,Yes,5,2.6,56.3,2368.3,0.6507,65.1,Medium,Yes
CUST-03191,36,Male,18,Month-to-Month,Credit Card,Fiber Optic,Yes,No,No,2,2.5,71.87,1250.06,0.7925,79.2,High,Yes
CUST-03192,51,Male,0,Month-to-Month,Bank Transfer,DSL,Yes,No,Yes,1,3.9,51.49,52.73,0.4933,49.3,Medium,No
CUST-03193,73,Male,23,Two Year,Mailed Check,Fiber Optic,No,Yes,No Internet,2,3.3,94.77,2209.79,0.4173,41.7,Medium,No
CUST-03194,33,Male,1,One Year,Electronic Check,No,No,No,No,5,4.2,36.11,73.39,0.4009,40.1,Medium,No
CUST-03195,20,Female,22,Two Year,Electronic Check,Fiber Optic,No,No Internet,No Internet,1,3.8,71.26,1534.88,0.6223,62.2,Medium,Yes
CUST-03196,18,Male,27,One Year,Electronic Check,Fiber Optic,Yes,No Internet,No Internet,2,3.7,65.14,1736.65,0.4667,46.7,Medium,No
CUST-03197,51,Female,5,Month-to-Month,Credit Card,Fiber Optic,No Internet,No,No,4,2.3,102.48,591.64,0.7615,76.2,High,Yes
CUST-03198,18,Male,41,Month-to-Month,Bank Transfer,Fiber Optic,No,No Internet,Yes,4,2.3,80.37,3316.58,0.7327,73.3,High,Yes
CUST-03199,36,Male,58,Two Year,Credit Card,DSL,No,No Internet,No,3,3.3,50.13,2888.34,0.1158,11.6,Low,No
CUST-03200,48,Male,40,One Year,Electronic Check,Fiber Optic,Yes,Yes,Yes,4,3.6,88.65,3400.14,0.4834,48.3,Medium,No
CUST-03201,44,Female,8,Month-to-Month,Bank Transfer,No,No Internet,No,Yes,1,3.0,30.17,281.18,0.4249,42.5,Medium,No
CUST-03202,47,Male,21,One Year,Electronic Check,DSL,No,Yes,No,3,1.8,57.12,1309.0,0.3938,39.4,Low,No
CUST-03203,45,Female,59,Month-to-Month,Bank Transfer,Fiber Optic,No,No,No,2,3.4,89.94,5048.77,0.7348,73.5,High,Yes
CUST-03204,59,Female,9,Month-to-Month,Mailed Check,DSL,No Internet,No,Yes,2,4.0,63.07,604.61,0.457,45.7,Medium,No
CUST-03205,28,Female,41,Month-to-Month,Electronic Check,DSL,No Internet,Yes,No,2,2.0,47.17,2022.15,0.6426,64.3,Medium,Yes
CUST-03206,32,Male,0,Two Year,Mailed Check,No,Yes,No Internet,Yes,2,2.9,35.08,35.69,0.1905,19.0,Low,No
CUST-03207,31,Male,0,Month-to-Month,Electronic Check,DSL,No Internet,No,No,1,2.2,60.76,63.56,0.6649,66.5,Medium,Yes
CUST-03208,53,Male,34,Month-to-Month,Bank Transfer,Fiber Optic,No,No,No Internet,1,4.3,119.04,4341.82,0.7493,74.9,High,Yes
CUST-03209,54,Female,34,Month-to-Month,Bank Transfer,DSL,Yes,Yes,No,1,5.0,52.57,1897.45,0.3158,31.6,Low,No
CUST-03210,48,Male,37,Month-to-Month,Bank Transfer,Fiber Optic,Yes,Yes,No Internet,3,4.6,71.09,2668.97,0.6945,69.4,Medium,Yes
CUST-03211,58,Female,63,Month-to-Month,Credit Card,DSL,No,No,No,4,1.5,49.0,2981.34,0.6151,61.5,Medium,No
CUST-03212,25,Female,3,Month-to-Month,Mailed Check,No,No,No Internet,Yes,2,3.6,19.3,75.53,0.5056,50.6,Medium,No
CUST-03213,65,Male,6,Month-to-Month,Mailed Check,Fiber Optic,No,No Internet,No,2,3.8,106.91,760.1,0.7661,76.6,High,Yes
CUST-03214,63,Male,56,Two Year,Credit Card,DSL,Yes,No,Yes,1,5.0,55.28,2885.18,0.0679,6.8,Low,No
CUST-03215,52,Female,4,Month-to-Month,Bank Transfer,Fiber Optic,No Internet,Yes,No,3,2.6,120.0,603.28,0.7939,79.4,High,Yes
CUST-03216,66,Male,27,Month-to-Month,Electronic Check,Fiber Optic,No Internet,Yes,No,6,3.1,113.08,3275.18,0.7646,76.5,High,Yes
CUST-03217,18,Male,18,Month-to-Month,Credit Card,DSL,No,No Internet,No Internet,2,1.9,36.64,648.52,0.5531,55.3,Medium,No
CUST-03218,34,Female,2,One Year,Electronic Check,DSL,No Internet,Yes,No,1,1.7,61.15,187.43,0.3532,35.3,Low,No
CUST-03219,31,Male,8,Two Year,Electronic Check,Fiber Optic,No Internet,No,No Internet,0,3.3,98.23,913.8,0.5091,50.9,Medium,No
CUST-03220,52,Female,17,Month-to-Month,Electronic Check,Fiber Optic,Yes,No,No,3,4.8,76.97,1260.85,0.8558,85.6,High,Yes
CUST-03221,27,Female,45,Two Year,Electronic Check,No,No Internet,No,Yes,3,3.2,18.7,897.79,0.203,20.3,Low,No
CUST-03222,52,Female,29,One Year,Electronic Check,Fiber Optic,No Internet,No,No,4,3.3,87.0,2545.62,0.4752,47.5,Medium,No
CUST-03223,61,Male,23,One Year,Electronic Check,Fiber Optic,Yes,No Internet,No Internet,1,1.8,64.84,1507.43,0.5853,58.5,Medium,No
CUST-03224,51,Male,16,Month-to-Month,Mailed Check,No,No Internet,No Internet,No,3,3.4,20.26,341.11,0.5038,50.4,Medium,No
CUST-03225,45,Female,8,Month-to-Month,Electronic Check,No,Yes,No Internet,No,2,2.6,21.39,179.43,0.6136,61.4,Medium,No
CUST-03226,28,Male,3,One Year,Electronic Check,Fiber Optic,No,No,No,5,2.7,91.34,365.19,0.7763,77.6,High,Yes
CUST-03227,30,Male,12,Two Year,Bank Transfer,No,No,Yes,No,2,5.0,21.37,283.74,0.182,18.2,Low,No
CUST-03228,59,Male,0,One Year,Electronic Check,Fiber Optic,No Internet,No Internet,No,1,2.7,80.8,76.63,0.5063,50.6,Medium,No
CUST-03229,52,Male,5,Month-to-Month,Electronic Check,Fiber Optic,No,Yes,Yes,2,2.8,111.69,628.81,0.8144,81.4,High,Yes
CUST-03230,41,Male,13,Month-to-Month,Mailed Check,No,No,No,Yes,3,3.4,25.24,366.52,0.5884,58.8,Medium,No
CUST-03231,36,Female,13,One Year,Electronic Check,No,No,Yes,No,3,1.0,20.89,283.72,0.4657,46.6,Medium,No
CUST-03232,18,Male,1,One Year,Electronic Check,Fiber Optic,No,No,No Internet,1,2.3,87.62,174.25,0.617,61.7,Medium,No
CUST-03233,27,Male,21,Month-to-Month,Mailed Check,Fiber Optic,No,Yes,No Internet,1,1.2,101.7,2300.72,0.7704,77.0,High,Yes
CUST-03234,68,Female,19,Month-to-Month,Bank Transfer,Fiber Optic,No,No Internet,Yes,0,2.6,74.19,1495.0,0.7283,72.8,High,Yes
CUST-03235,24,Female,1,Month-to-Month,Bank Transfer,Fiber Optic,No Internet,No Internet,No,3,5.0,98.44,186.69,0.5877,58.8,Medium,No
CUST-03236,44,Male,68,One Year,Credit Card,DSL,No,No,No,5,1.0,71.46,4452.8,0.313,31.3,Low,No
CUST-03237,56,Male,2,One Year,Mailed Check,DSL,No,Yes,No,4,1.4,46.39,135.04,0.3503,35.0,Low,No
CUST-03238,24,Female,46,Two Year,Mailed Check,DSL,Yes,No,No,4,4.7,65.01,2863.8,0.02,2.0,Low,No
CUST-03239,44,Female,0,One Year,Electronic Check,DSL,No,Yes,Yes,2,3.0,56.93,54.82,0.3765,37.7,Low,No
CUST-03240,55,Female,51,Month-to-Month,Bank Transfer,No,Yes,No Internet,No Internet,1,3.7,19.95,1004.99,0.3986,39.9,Low,No
CUST-03241,42,Female,0,One Year,Electronic Check,Fiber Optic,No,Yes,No Internet,0,3.3,94.57,97.39,0.6267,62.7,Medium,Yes
CUST-03242,80,Male,34,Two Year,Mailed Check,DSL,Yes,Yes,Yes,2,3.3,61.27,2176.65,0.1211,12.1,Low,No
CUST-03243,18,Female,10,Two Year,Mailed Check,No,Yes,No,No,2,2.8,29.54,302.0,0.1536,15.4,Low,No
CUST-03244,56,Male,32,Two Year,Bank Transfer,Fiber Optic,No,No,Yes,1,1.0,67.47,2109.37,0.4748,47.5,Medium,No
CUST-03245,39,Female,12,Month-to-Month,Credit Card,No,No,No,Yes,1,3.2,18.0,231.09,0.5431,54.3,Medium,No
CUST-03246,52,Female,1,One Year,Credit Card,DSL,No,Yes,No Internet,4,4.4,73.81,145.38,0.2554,25.5,Low,No
CUST-03247,48,Female,35,Two Year,Electronic Check,Fiber Optic,Yes,Yes,No,1,4.3,86.14,3044.77,0.3853,38.5,Low,No
CUST-03248,31,Male,1,One Year,Electronic Check,Fiber Optic,No Internet,Yes,No,6,3.8,94.76,197.64,0.5004,50.0,Medium,No
CUST-03249,45,Male,61,Month-to-Month,Credit Card,DSL,Yes,Yes,No,1,3.1,47.19,2937.2,0.3779,37.8,Low,No
CUST-03250,18,Female,1,Two Year,Mailed Check,DSL,No Internet,No Internet,No Internet,3,3.4,59.31,108.49,0.0887,8.9,Low,No
CUST-03251,50,Female,15,Month-to-Month,Mailed Check,DSL,No,Yes,No Internet,2,4.1,54.26,903.82,0.6481,64.8,Medium,Yes
CUST-03252,46,Female,30,Month-to-Month,Bank Transfer,Fiber Optic,Yes,No,Yes,5,1.5,82.84,2489.67,0.708,70.8,High,Yes
CUST-03253,50,Male,11,Month-to-Month,Bank Transfer,DSL,No,No,No Internet,1,5.0,53.19,630.04,0.5282,52.8,Medium,No
CUST-03254,56,Male,5,One Year,Credit Card,Fiber Optic,No Internet,Yes,No Internet,2,4.3,91.9,564.04,0.3843,38.4,Low,No
CUST-03255,47,Female,34,Month-to-Month,Bank Transfer,Fiber Optic,No,No Internet,No,5,5.0,70.74,2307.52,0.7597,76.0,High,Yes
CUST-03256,44,Male,36,Month-to-Month,Mailed Check,Fiber Optic,Yes,No,No,3,3.5,66.05,2387.12,0.6385,63.9,Medium,Yes
CUST-03257,29,Female,61,One Year,Mailed Check,DSL,No,Yes,Yes,3,2.6,63.09,4024.66,0.2166,21.7,Low,No
CUST-03258,32,Male,11,One Year,Credit Card,Fiber Optic,No,No Internet,Yes,1,3.7,75.01,909.57,0.3287,32.9,Low,No
CUST-03259,58,Female,16,One Year,Bank Transfer,Fiber Optic,No Internet,No,No,4,4.0,89.05,1442.07,0.2611,26.1,Low,No
CUST-03260,62,Female,10,Month-to-Month,Bank Transfer,Fiber Optic,No Internet,No,No Internet,0,5.0,84.09,914.24,0.7143,71.4,High,Yes
CUST-03261,38,Female,7,One Year,Credit Card,Fiber Optic,Yes,No Internet,No Internet,0,2.9,68.89,496.67,0.2358,23.6,Low,No
CUST-03262,42,Male,33,Month-to-Month,Bank Transfer,Fiber Optic,No,No Internet,No,5,2.7,78.38,2417.34,0.7071,70.7,High,Yes
CUST-03263,29,Female,9,Month-to-Month,Mailed Check,DSL,No,No,No,2,4.4,53.98,495.01,0.5509,55.1,Medium,No
CUST-03264,58,Male,13,Month-to-Month,Bank Transfer,DSL,No Internet,Yes,No,3,2.9,44.82,630.1,0.4437,44.4,Medium,No
CUST-03265,51,Female,12,Two Year,Bank Transfer,DSL,No,Yes,No,1,2.5,43.68,563.87,0.283,28.3,Low,No
CUST-03266,69,Male,29,Month-to-Month,Electronic Check,DSL,No Internet,No,Yes,2,2.6,65.39,2035.11,0.4628,46.3,Medium,No
CUST-03267,29,Male,59,Month-to-Month,Mailed Check,Fiber Optic,No,No Internet,No,4,1.0,106.74,6444.64,0.8025,80.2,High,Yes
CUST-03268,36,Male,26,Month-to-Month,Bank Transfer,No,No,Yes,Yes,4,2.4,22.17,576.5,0.5251,52.5,Medium,No
CUST-03269,45,Male,15,Month-to-Month,Mailed Check,Fiber Optic,Yes,Yes,Yes,4,3.7,117.9,1943.07,0.6002,60.0,Medium,No
CUST-03270,51,Female,36,Two Year,Bank Transfer,DSL,No Internet,No Internet,Yes,3,3.2,71.85,2409.65,0.0785,7.9,Low,No
CUST-03271,38,Male,24,Two Year,Mailed Check,No,No,No,No,1,3.7,43.5,980.4,0.1091,10.9,Low,No
CUST-03272,29,Female,1,Month-to-Month,Credit Card,DSL,No Internet,Yes,Yes,2,4.7,64.16,120.31,0.3976,39.8,Low,No
CUST-03273,54,Female,2,Month-to-Month,Electronic Check,Fiber Optic,Yes,Yes,No,8,5.0,120.0,330.89,0.8194,81.9,High,Yes
CUST-03274,52,Male,0,Month-to-Month,Electronic Check,Fiber Optic,No,Yes,No Internet,1,2.9,106.8,100.45,0.9061,90.6,High,Yes
CUST-03275,29,Female,14,One Year,Mailed Check,Fiber Optic,No,No Internet,No Internet,3,1.9,64.95,921.48,0.3815,38.2,Low,No
CUST-03276,60,Male,41,Month-to-Month,Mailed Check,DSL,Yes,No Internet,No,2,2.7,55.71,2265.69,0.4633,46.3,Medium,No
CUST-03277,58,Male,9,Month-to-Month,Mailed Check,DSL,No,Yes,Yes,3,4.0,84.55,838.39,0.5918,59.2,Medium,No
CUST-03278,43,Male,11,Month-to-Month,Electronic Check,DSL,No,No Internet,No,0,5.0,49.1,561.43,0.7038,70.4,High,Yes
CUST-03279,43,Female,57,Month-to-Month,Bank Transfer,Fiber Optic,Yes,Yes,No,2,3.4,88.52,5365.64,0.6843,68.4,Medium,Yes
CUST-03280,49,Male,43,Month-to-Month,Mailed Check,No,Yes,No Internet,No,3,3.7,30.06,1297.84,0.4412,44.1,Medium,No
CUST-03281,29,Female,26,Month-to-Month,Bank Transfer,DSL,No,Yes,No,0,2.9,64.58,1798.47,0.4844,48.4,Medium,No
CUST-03282,42,Female,7,Month-to-Month,Bank Transfer,Fiber Optic,No,No Internet,No,3,3.4,101.08,825.1,0.8337,83.4,High,Yes
CUST-03283,18,Female,2,Month-to-Month,Bank Transfer,Fiber Optic,No,Yes,No Internet,1,4.6,81.22,221.05,0.7814,78.1,High,Yes
CUST-03284,54,Male,0,Two Year,Mailed Check,DSL,No,Yes,No,1,4.1,49.98,48.52,0.1791,17.9,Low,No
CUST-03285,20,Female,2,Month-to-Month,Mailed Check,DSL,Yes,No Internet,Yes,4,3.1,56.64,173.48,0.4315,43.2,Medium,No
CUST-03286,63,Female,8,Month-to-Month,Mailed Check,Fiber Optic,Yes,Yes,No,1,3.5,71.35,665.26,0.6225,62.3,Medium,Yes
CUST-03287,37,Female,19,Two Year,Credit Card,Fiber Optic,No Internet,No Internet,No,3,2.8,78.1,1554.08,0.2779,27.8,Low,No
CUST-03288,39,Female,1,Two Year,Credit Card,DSL,Yes,Yes,Yes,1,4.5,51.97,108.08,0.0892,8.9,Low,No
CUST-03289,33,Female,3,Month-to-Month,Mailed Check,Fiber Optic,No,Yes,No Internet,4,5.0,78.29,313.0,0.7904,79.0,High,Yes
CUST-03290,37,Male,4,One Year,Electronic Check,Fiber Optic,No,No Internet,No,5,2.2,72.02,335.35,0.7361,73.6,High,Yes
CUST-03291,61,Male,23,Month-to-Month,Electronic Check,No,No Internet,No,No,0,2.3,26.9,635.13,0.5981,59.8,Medium,No
CUST-03292,18,Male,22,One Year,Mailed Check,DSL,Yes,No,No,1,2.8,58.95,1374.02,0.1245,12.5,Low,No
CUST-03293,59,Male,19,Two Year,Mailed Check,DSL,No Internet,Yes,No,3,4.1,52.6,1051.96,0.1106,11.1,Low,No
CUST-03294,46,Male,6,Month-to-Month,Bank Transfer,DSL,No,No,No Internet,1,2.7,65.4,417.75,0.5041,50.4,Medium,No
CUST-03295,25,Male,11,Month-to-Month,Electronic Check,DSL,Yes,No,Yes,1,4.2,55.12,618.81,0.5398,54.0,Medium,No
CUST-03296,26,Male,2,Month-to-Month,Bank Transfer,DSL,Yes,No,No,8,1.5,36.95,111.2,0.6738,67.4,Medium,Yes
CUST-03297,65,Female,6,One Year,Credit Card,No,No,No,Yes,5,3.1,19.74,135.31,0.226,22.6,Low,No
CUST-03298,28,Male,54,One Year,Bank Transfer,Fiber Optic,No,No,No Internet,3,3.3,119.54,5947.66,0.3981,39.8,Low,No
CUST-03299,25,Female,72,One Year,Electronic Check,Fiber Optic,No,No Internet,No,3,2.2,98.93,7299.55,0.4689,46.9,Medium,No
CUST-03300,57,Male,25,Month-to-Month,Bank Transfer,Fiber Optic,No Internet,No,No Internet,4,3.0,80.93,1918.83,0.665,66.5,Medium,Yes
CUST-03301,46,Female,59,Month-to-Month,Mailed Check,DSL,No,Yes,No Internet,3,4.4,75.67,4212.05,0.4367,43.7,Medium,No
CUST-03302,28,Female,24,One Year,Credit Card,DSL,No,Yes,No,3,3.0,62.6,1620.83,0.2534,25.3,Low,No
CUST-03303,45,Male,0,Month-to-Month,Mailed Check,Fiber Optic,No,No,Yes,3,3.7,102.6,97.19,0.8241,82.4,High,Yes
CUST-03304,27,Male,72,Month-to-Month,Mailed Check,Fiber Optic,No Internet,Yes,No,1,4.8,94.4,6237.52,0.6322,63.2,Medium,Yes
CUST-03305,57,Male,2,Month-to-Month,Bank Transfer,Fiber Optic,Yes,Yes,Yes,4,2.2,85.69,232.04,0.6721,67.2,Medium,Yes
CUST-03306,56,Male,27,One Year,Mailed Check,Fiber Optic,No,No Internet,No Internet,3,3.5,100.7,2933.32,0.4838,48.4,Medium,No
CUST-03307,49,Female,6,One Year,Bank Transfer,No,No,No Internet,Yes,3,1.0,29.6,198.06,0.2506,25.1,Low,No
CUST-03308,47,Female,11,Two Year,Electronic Check,DSL,Yes,No,No,4,1.7,49.44,589.23,0.2951,29.5,Low,No
CUST-03309,66,Male,24,Month-to-Month,Mailed Check,Fiber Optic,Yes,No,Yes,7,4.0,77.65,1867.65,0.7394,73.9,High,Yes
CUST-03310,41,Male,13,Two Year,Electronic Check,Fiber Optic,Yes,No,Yes,3,2.6,101.93,1330.0,0.6136,61.4,Medium,No
